AREA_NM,AREA_CONGEST_LVL,AREA_CONGEST_MSG,AREA_PPLTN_MIN,AREA_PPLTN_MAX,MALE_PPLTN_RATE,FEMALE_PPLTN_RATE,PPLTN_RATE_0,PPLTN_RATE_10,PPLTN_RATE_20,PPLTN_RATE_30,PPLTN_RATE_40,PPLTN_RATE_50,PPLTN_RATE_60,PPLTN_RATE_70,RESNT_PPLTN_RATE,NON_RESNT_PPLTN_RATE,REPLACE_YN,PPLTN_TIME,WEATHER_TIME,TEMP,SENSIBLE_TEMP,MAX_TEMP,MIN_TEMP,HUMIDITY,WIND_DIRCT,WIND_SPD,PRECIPITATION,PRECPT_TYPE,PCP_MSG,SUNRISE,SUNSET,UV_INDEX_LVL,UV_INDEX,UV_MSG,PM25_INDEX,PM25,PM10_INDEX,PM10,AIR_IDX,AIR_IDX_MVL,AIR_IDX_MAIN,AIR_MSG,NOW
쌍문동 맛집거리,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,46,54,0,9,17,15,14,19,16,11,25,75,N,2022-12-21 16:30,2022-12-21 17:01,0.4,3.3,5,-1,92,ESE,0.5,0.5mm,눈,눈이 내리고 있어요.외출 시 우산을 챙기세요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,28,보통,34,보통,69,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
압구정로데오거리,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,26000,28000,42,58,0,5,32,30,18,9,5,2,34,66,N,2022-12-21 16:30,2022-12-21 17:01,2.3,7.3,6,-1,86,SE,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
여의도,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,130000,135000,55,45,0,3,23,30,24,13,5,2,46,54,N,2022-12-21 16:30,2022-12-21 17:01,2.2,7.2,5,0,87,E,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,38,보통,55,보통,87,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
영등포 타임스퀘어,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,18000,20000,42,58,0,5,25,20,17,16,11,6,22,78,N,2022-12-21 16:30,2022-12-21 17:01,2.2,7.2,5,0,87,E,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,38,보통,55,보통,87,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
인사동·익선동,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,24000,26000,52,48,0,5,21,20,18,16,12,9,32,68,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
국립중앙박물관·용산가족공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,900,1000,42,58,0,8,19,19,16,18,12,6,11,89,N,2022-12-21 16:30,2022-12-21 17:01,2.3,7.3,5,0,86,SE,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,27,보통,40,보통,66,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
남산공원,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,16000,18000,50,50,0,4,23,21,19,18,10,4,30,70,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,41,보통,53,보통,82,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
뚝섬한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,48,52,0,5,18,22,17,17,14,7,27,73,N,2022-12-21 16:30,2022-12-21 17:01,2.3,7.3,6,-1,86,SE,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,30,보통,38,보통,66,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
망원한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,900,1000,55,45,0,5,18,22,16,19,12,8,22,78,N,2022-12-21 16:30,2022-12-21 17:01,2.2,7.2,5,0,87,E,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,44,보통,50,보통,82,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
반포한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,59,41,0,5,12,18,21,23,16,5,3,97,N,2022-12-21 16:30,2022-12-21 17:01,0.6,3.2,5,0,100,ESE,0.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,32,보통,46,보통,73,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
북서울꿈의숲,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3000,3500,45,55,1,8,12,14,16,20,17,10,39,61,N,2022-12-21 16:30,2022-12-21 17:01,0.4,3.3,5,-1,92,ESE,0.5,0.5mm,눈,눈이 내리고 있어요.외출 시 우산을 챙기세요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,41,보통,69,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
서울대공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,47,53,0,6,18,18,17,20,14,6,22,78,N,2022-12-21 16:30,2022-12-21 17:01,2.9,5.5,6,-1,87,ESE,0.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,32,보통,46,보통,73,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
서울숲공원,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,10000,12000,49,51,0,6,24,24,17,16,10,4,22,78,N,2022-12-21 16:30,2022-12-21 17:01,2.3,7.3,6,-1,86,SE,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,48,보통,85,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
월드컵공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,3500,4000,56,44,0,6,12,19,23,22,12,6,16,84,N,2022-12-21 16:30,2022-12-21 17:01,2.5,4.7,5,0,85,SSE,0.8,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,44,보통,50,보통,82,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
이촌한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2000,2500,53,47,0,6,13,15,24,20,14,8,12,88,N,2022-12-21 16:30,2022-12-21 17:01,2.2,7.2,5,0,87,E,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,27,보통,40,보통,66,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
잠실종합운동장,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,1500,2000,58,42,0,7,13,20,25,19,11,4,7,93,N,2022-12-21 16:30,2022-12-21 17:01,1.6,6.7,6,-1,92,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,32,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
잠실한강공원,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,2500,3000,54,46,1,8,12,19,22,19,13,7,9,91,N,2022-12-21 16:30,2022-12-21 17:01,1.2,6.3,5,-1,85,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,32,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:05
강남 MICE 관광특구,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,28000,30000,41,59,0,5,28,29,20,11,5,1,22,78,N,2022-12-21 16:30,2022-12-21 17:01,2.9,5.5,6,-1,87,ESE,0.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
동대문 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,22000,24000,47,53,0,5,22,22,19,17,11,5,22,78,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
명동 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,64000,66000,49,51,0,3,22,26,22,15,8,3,31,69,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,41,보통,53,보통,82,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
이태원 관광특구,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,9500,10000,45,55,0,3,28,27,18,13,7,4,31,69,N,2022-12-21 16:30,2022-12-21 17:01,2.3,7.3,5,0,86,SE,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,27,보통,40,보통,66,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
잠실 관광특구,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,60000,62000,44,56,0,14,26,22,16,12,7,3,20,80,N,2022-12-21 16:30,2022-12-21 17:01,1.2,6.3,5,-1,85,N,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,29,보통,32,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
종로·청계 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,32000,34000,55,45,0,3,19,19,19,18,14,8,31,69,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
홍대 관광특구,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,62000,64000,43,57,0,11,38,21,14,9,5,3,25,75,N,2022-12-21 16:30,2022-12-21 17:01,2.2,7.2,5,0,87,E,0.1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,44,보통,50,보통,82,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
경복궁·서촌마을,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,10000,12000,43,57,0,7,24,20,19,13,10,6,29,71,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
광화문·덕수궁,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,30000,32000,51,49,0,3,19,26,24,18,7,3,34,66,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
창덕궁·종묘,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,14000,16000,54,46,0,3,20,20,20,19,12,6,39,61,N,2022-12-21 16:30,2022-12-21 17:01,2.4,4.2,4,-1,88,SSE,1,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,43,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
가산디지털단지역,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,40000,42000,59,41,0,1,25,29,22,15,6,2,46,54,N,2022-12-21 16:30,2022-12-21 17:01,3.5,4.8,5,1,80,SSE,1.4,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,38,보통,57,보통,74,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
강남역,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,72000,74000,48,52,0,6,32,27,18,10,5,2,25,75,N,2022-12-21 16:35,2022-12-21 17:11,2.5,4.9,6,-1,88,ESE,0.7,~1mm,비/눈,약한 눈 또는 비가 내리고 있어요.외출 시 우산을 챙기세요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,40,보통,65,보통,85,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
건대입구역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,18000,20000,43,57,0,11,36,15,12,12,8,5,17,83,N,2022-12-21 16:35,2022-12-21 17:11,2.3,5.2,6,-1,87,SSE,0.5,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,33,보통,44,보통,72,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
고속터미널역,약간 붐빔,사람들이 몰려있을 가능성이 크고 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,18000,20000,35,65,0,7,20,18,17,18,13,6,14,86,N,2022-12-21 16:35,2022-12-21 17:11,0.3,2.9,5,0,100,ESE,0.6,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,40,보통,65,보통,85,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
교대역,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,16000,18000,54,46,0,3,21,25,20,16,10,5,33,67,N,2022-12-21 16:35,2022-12-21 17:11,2.5,4.9,6,-1,88,ESE,0.7,~1mm,비/눈,약한 눈 또는 비가 내리고 있어요.외출 시 우산을 챙기세요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,40,보통,65,보통,85,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
구로디지털단지역,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,36000,38000,55,45,0,1,26,30,23,13,5,2,45,55,N,2022-12-21 16:35,2022-12-21 17:11,3.3,4.7,5,1,80,SSE,1.3,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,41,보통,64,보통,79,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
서울역,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,20000,22000,52,48,0,1,21,29,25,16,6,2,43,57,N,2022-12-21 16:35,2022-12-21 17:11,2.3,3.6,4,-1,88,SSE,1.3,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,43,보통,52,보통,90,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
선릉역,붐빔,사람들이 몰려있을 가능성이 매우 크고 많이 붐빈다고 느낄 수 있어요. 인구밀도가 높은 구간에서는 도보 이동시 부딪힘이 발생할 수 있어요.,56000,58000,53,47,0,5,20,28,22,14,8,4,39,61,N,2022-12-21 16:35,2022-12-21 17:11,2.5,4.9,6,-1,88,ESE,0.7,~1mm,비/눈,약한 눈 또는 비가 내리고 있어요.외출 시 우산을 챙기세요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,보통,34,보통,51,보통,80,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
신도림역,보통,사람이 몰려있을 수 있지만 크게 붐비지는 않아요. 도보 이동에 큰 제약이 없어요.,6500,7000,38,62,0,9,23,18,15,17,12,7,9,91,N,2022-12-21 16:35,2022-12-21 17:11,1.4,5.6,5,0,80,SSE,0.2,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,47,보통,63,보통,95,PM-2.5,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
신림역,여유,사람이 몰려있을 가능성이 낮고 붐빔은 거의 느껴지지 않아요. 도보 이동이 자유로워요.,12000,14000,50,50,0,7,31,18,13,14,11,5,17,83,N,2022-12-21 16:35,2022-12-21 17:11,1.4,5.6,5,0,80,SSE,0.2,-,없음,비 또는 눈 소식이 없어요.,07:43,17:17,1,낮음,햇볕에 민감한 분들은 자외선 차단제를 발라주세요.,나쁨,41,보통,62,보통,90,NO2,호흡기가 예민하신 분들은 몸상태 유의하며 활동해주세요.,2022-12-21 17:10
